Country Name,"Country Code","Series Name","Series Code",2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cuba,"CUB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.3492924","0.2803821","0.3072483","0.3705646","0.544822","0.6441017","0.6853639","0.6470563","0.6489246","0.6031231"
Cyprus,"CYP","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.4524448","0.6079845","0.6351261","0.5633472","0.5518821","0.5508665","0.6042547","0.5378655","0.491743","0.5573699"
Czech Republic,"CZE","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.9892337","1.109118","1.054106","1.084779","0.9899905","0.9791891","0.9761155","1.000036","1.031982","0.9438875"
Denmark,"DNK","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.040961","1.100293","0.9149107","0.9592335","0.9517797","0.8976498","0.8679155","0.8684149","0.9462506","0.9956252"
Djibouti,"DJI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.2534813","0.1777032","0.1606192","-0.1021875","-0.7702323","-0.4435316","-0.6264004","-0.7368587","-0.1376155","-0.3511495"
Dominica,"DMA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.9031178","1.139159","0.9805855","1.119856","1.057178","1.077941","1.002438","1.198149","1.096157","1.067457"
Dominican Republic,"DOM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.044954","-0.0004819","0.2523668","0.2074287","0.1459345","0.2367064","0.252106","0.1605885","0.0239203","0.0053069"
Ecuador,"ECU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.5866745","-0.6865575","-0.5703065","-0.1786567","-0.0185332","-0.1439559","-0.085358","-0.0748539","-0.0892777","-0.2329569"
"Egypt, Arab Rep.","EGY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.8984183","-1.437057","-1.43633","-1.638831","-1.631177","-1.496646","-1.437697","-1.424527","-1.180049","-1.114192"
El Salvador,"SLV","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.0588422","0.1110012","0.234584","-0.0336589","-0.02459","-0.0169974","-0.0992914","-0.2600434","-0.3876885","-0.1064181"
Equatorial Guinea,"GNQ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.2361282","0.1503438","0.2327034","0.1203552","-0.3741466","-0.2053524","-0.1408686","-0.1704531","-0.0923802","-0.1562198"
Eritrea,"ERI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.8755928","-0.7664044","-0.7021973","-0.7723721","-0.8058726","-0.8767513","-0.6569121","-0.729676","-0.6058792","-0.6984926"
Estonia,"EST","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.661367","0.6110413","0.6364652","0.7482154","0.7802579","0.6209198","0.6739078","0.6497754","0.5873927","0.6332563"
Eswatini,"SWZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.0760727","-0.4797358","-0.4076923","-0.4319111","-0.5005597","-0.476151","-0.4887168","-0.2670258","-0.3734438","-0.2745529"
Ethiopia,"ETH","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.635101","-1.506964","-1.564271","-1.407307","-1.339387","-1.498187","-1.619813","-1.679859","-1.279617","-1.305073"
Fiji,"FJI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.1908275","-0.0712882","-0.0677748","-0.0510277","0.5531646","0.5803087","0.917815","0.619655","0.862233","0.7776704"
Finland,"FIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.423607","1.393471","1.400765","1.385172","1.282197","1.040587","0.9990865","1.080909","0.908359","0.8516567"
France,"FRA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.6810876","0.6029928","0.5549415","0.4487441","0.3005685","0.1067064","-0.0953591","0.2790776","0.0291557","0.2993822"
French Guiana,"GUF","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.1917455","0.1930259","0.2150823","0.2182771","0.527634","0.5689548","0.5509571","0.4997613","0.5206324","0.2612188"
Gabon,"GAB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.2992792","0.3848909","0.2932914","0.3301027","0.1495428","0.021187","-0.104911","-0.1030248","-0.2538044","-0.0742617"
"Gambia, The","GMB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.065417","-0.0002706","-0.0007788","-0.0486364","-0.1514007","0.0195886","-0.4344123","-0.0840129","-0.074431","0.2247214"
Georgia,"GEO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.7183209","-0.656952","-0.680454","-0.4413662","-0.3215075","-0.4660819","-0.3132915","-0.3707961","-0.4415736","-0.4883826"
Germany,"DEU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.7968345","0.8422185","0.7756213","0.9279839","0.9251865","0.6998243","0.6813634","0.5877215","0.5912753","0.5743086"
Ghana,"GHA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.0260932","0.1671121","0.130695","0.0606061","-0.106808","-0.0320993","-0.1309286","0.0918345","-0.0255168","0.1344119"
Greece,"GRC","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.1272069","-0.0986952","-0.2172487","-0.1713417","-0.140446","-0.2302524","-0.1215992","-0.0735726","0.1659438","0.1817382"
Greenland,"GRL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.645201","1.940006","1.934407","1.931953","1.924541","1.943138","1.965062","1.923353","1.929881","1.883894"
Grenada,"GRD","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.51838","0.3601154","0.492649","0.4261743","0.7745689","0.7907085","1.018932","1.009161","0.9854752","0.9535552"
Guam,"GUM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.3958711","0.791546","0.7809176","0.7984855","0.7501333","0.8079031","0.6752751","0.699833","0.6994919","0.8925463"
Guatemala,"GTM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.8529245","-0.7441414","-0.6338202","-0.6741562","-0.6555635","-0.6550602","-0.5425926","-0.6506749","-0.5383536","-0.5735922"
Guinea,"GIN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.687079","-1.388054","-1.287012","-1.229852","-0.9552428","-0.3869883","-0.3938748","-0.7009969","-0.8840864","-0.8432462"
Guinea-Bissau,"GNB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.6909543","-0.753626","-0.9652959","-0.8999276","-0.7064517","-0.5182164","-0.4426939","-0.4986393","-0.6855602","-0.5580111"
Guyana,"GUY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.4589657","-0.4342825","-0.4996141","-0.4566067","-0.1360976","-0.1396508","-0.0260627","-0.0430738","-0.1877606","-0.2464192"
Haiti,"HTI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.9403154","-0.9901676","-0.7880927","-0.6310154","-0.6436273","-0.6708382","-0.7437881","-0.6744812","-0.6397613","-0.891515"
Honduras,"HND","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.4969096","-0.3904354","-0.3501156","-0.4386116","-0.534084","-0.4689144","-0.4333121","-0.5649181","-0.5307975","-0.5751516"
"Hong Kong SAR, China","HKG","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.9358106","0.9485961","1.006289","0.9228683","1.153229","1.046295","0.7508071","0.8294839","0.7835555","-0.222178"
Hungary,"HUN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.6857837","0.7432541","0.6757948","0.7966461","0.6699048","0.7462977","0.6546786","0.806563","0.7471759","0.7721581"
Iceland,"ISL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.022254","1.24401","1.245032","1.287134","1.246975","1.308164","1.361624","1.348309","1.40639","1.639301"
India,"IND","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.277984","-1.326795","-1.28931","-1.229174","-0.997912","-0.9484934","-0.9538398","-0.7648019","-0.9870132","-0.7708004"
Indonesia,"IDN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.8539162","-0.7701142","-0.5932628","-0.5192646","-0.416824","-0.6150607","-0.3729524","-0.4979034","-0.5459081","-0.4934046"
"Iran, Islamic Rep.","IRN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.630592","-1.421768","-1.323926","-1.249687","-0.8749877","-0.9257017","-0.8130754","-0.934016","-1.347935","-1.706922"
Iraq,"IRQ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-2.239267","-1.846984","-1.93405","-2.01139","-2.480338","-2.260352","-2.313588","-2.307103","-2.528422","-2.603781"
Ireland,"IRL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.020165","0.9489989","0.9410727","0.9010757","1.052991","0.9084555","0.8478189","1.002435","1.021112","0.9663891"
Israel,"ISR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.341152","-1.201318","-1.078904","-1.101285","-1.039735","-1.094913","-0.7945364","-0.887956","-0.9116703","-0.7933716"
Italy,"ITA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.4739237","0.5012074","0.5082175","0.4954992","0.4581654","0.3759197","0.3694153","0.3068212","0.3423838","0.4043851"
Jamaica,"JAM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.4295415","-0.0629833","0.1205081","0.1823744","0.0244925","0.0964845","0.3076839","0.3092474","0.432927","0.3973095"
Japan,"JPN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.8793532","0.995092","0.9484429","1.019142","0.9685974","1.065128","0.9829442","1.112167","1.049072","1.031847"
"Jersey, Channel Islands","JEY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","NA","1.480601","1.476132","1.485057","1.464952","1.52962","1.318669","1.273878","1.264784","1.280697"
Jordan,"JOR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.3124925","-0.5135623","-0.5239776","-0.6063153","-0.5400255","-0.6057786","-0.4923984","-0.4516253","-0.3888326","-0.2619681"
Kazakhstan,"KAZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.5229718","-0.3385706","-0.408455","-0.4024739","0.0360182","-0.0350003","0.0084575","0.0288013","-0.0452636","-0.1684883"
Kenya,"KEN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.165524","-1.244791","-1.323441","-1.166931","-1.282247","-1.244406","-1.354791","-1.131922","-1.184091","-1.101751"
Kiribati,"KIR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.422732","1.302488","1.290351","1.283926","0.8018658","0.8435606","0.8732361","0.8814256","1.023675","1.128833"
"Korea, Dem. People's Rep.","PRK","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.2965621","-0.2518262","-0.0128764","-0.4415541","-1.134743","-1.153405","-0.6807607","-0.5021606","-0.347793","-0.3175711"
"Korea, Rep.","KOR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.3258958","0.4124956","0.2671033","0.2785786","0.1085688","0.1610141","0.163469","0.385621","0.6370728","0.5512064"
Kosovo,"XKX","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.044821","-1.042147","-1.038502","-0.9661466","-0.3407745","-0.199357","-0.282407","-0.2460999","-0.673299","-0.3316903"
Kuwait,"KWT","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.4519888","0.3111027","0.2036062","0.1660556","0.1490065","-0.2134203","-0.0496832","-0.0458655","0.1015981","0.1926405"
Kyrgyz Republic,"KGZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.039652","-1.098031","-0.9112514","-0.9117738","-0.8046157","-0.8824379","-0.6468619","-0.375253","-0.5388672","-0.2417716"
Lao PDR,"LAO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.282063","-0.0580072","0.033739","0.0674439","0.498693","0.541362","0.5322913","0.3966877","0.4081254","0.5163149"
Latvia,"LVA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.527854","0.3200021","0.4536267","0.5936353","0.4872684","0.4437472","0.4790692","0.4622171","0.4073735","0.4434652"
Lebanon,"LBN","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.625015","-1.558288","-1.664812","-1.690353","-1.697941","-1.702587","-1.618973","-1.627562","-1.629085","-1.672521"
Lesotho,"LSO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.4567754","0.3839408","0.2741991","0.3380743","-0.332812","-0.3084288","-0.2364652","-0.1866985","-0.1785933","-0.4215104"
Liberia,"LBR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.4685253","-0.4273703","-0.4844765","-0.4755071","-0.6154496","-0.8180257","-0.4374078","-0.333085","-0.2117113","-0.3314337"
Libya,"LBY","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.0280884","-1.287379","-1.58696","-1.844077","-2.353407","-2.196628","-2.28333","-2.362226","-2.444217","-2.568074"
Liechtenstein,"LIE","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.544087","1.49058","1.3892","1.397172","1.458862","1.45784","1.477927","1.481363","1.475574","1.615636"
Lithuania,"LTU","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.7152606","0.6712003","0.7862099","0.9645323","0.7421364","0.759794","0.82828","0.7757972","0.7410422","0.7798127"
Luxembourg,"LUX","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.461219","1.317427","1.331919","1.335248","1.378324","1.439398","1.419485","1.326013","1.362696","1.349191"
"Macao SAR, China","MAC","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.5735781","0.6077605","0.6287856","0.7577229","1.206169","1.202256","1.417062","1.430736","1.253313","1.238523"
Madagascar,"MDG","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.9783388","-0.7055859","-0.536137","-0.6599934","-0.5572358","-0.4273629","-0.2900946","-0.3012818","-0.5794187","-0.3206965"
Malawi,"MWI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.0438958","-0.0729127","-0.0026862","-0.2058098","0.0810932","0.0318961","-0.1134786","-0.251164","-0.4323802","-0.2801754"
Malaysia,"MYS","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.1433521","0.0774098","-0.0052124","0.0517916","0.2666191","0.2589576","0.1368246","0.1164103","0.2515688","0.1438768"
Maldives,"MDV","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.1662439","-0.2426302","-0.3651715","0.1250374","0.6790962","0.4206715","0.4209928","0.2320411","0.0897951","0.0320022"
Mali,"MLI","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.1828992","-0.7083797","-2.034329","-1.722162","-1.713989","-1.685664","-1.617233","-1.906901","-2.088723","-2.201104"
Malta,"MLT","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.253456","1.063937","1.065075","1.042758","1.125497","1.063939","1.080441","1.249405","1.283979","1.024583"
Marshall Islands,"MHL","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.153066","1.061804","1.0264","1.054115","0.9895858","0.9194738","0.2077492","0.8745483","0.7296695","0.755262"
Martinique,"MTQ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.3958711","0.6189699","0.5815817","0.6266679","0.9138978","0.983049","0.9996701","1.001911","0.9761723","0.7732932"
Mauritania,"MRT","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.07617","-1.173679","-1.133992","-1.014761","-0.5895084","-0.6378012","-0.7469677","-0.6269363","-0.6292259","-0.5687606"
Mauritius,"MUS","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.6402588","0.9464994","0.9713124","0.9448017","0.6679659","0.9986154","1.013187","0.9711304","0.8687","0.8092755"
Mexico,"MEX","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.7264634","-0.6677686","-0.6624542","-0.7142238","-0.8539188","-0.7986991","-0.6290694","-0.7974465","-0.648208","-0.8369034"
"Micronesia, Fed. Sts.","FSM","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","1.209317","1.101389","1.15087","1.102859","0.9845507","1.035154","1.057582","1.178782","1.168875","1.108845"
Moldova,"MDA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.3813407","-0.0492937","0.0464905","0.0008086","-0.1589878","-0.3274402","-0.3035599","-0.3189894","-0.4044816","-0.3932399"
Monaco,"MCO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.9641737","1.042409","1.048162","1.056244","1.023348","0.9918019","1.014577","1.630338","1.608017","1.57937"
Mongolia,"MNG","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.5970423","0.6065389","0.4711348","0.4913208","0.7919012","0.7163844","0.7977929","0.7889858","0.8336846","0.6343787"
Montenegro,"MNE","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.584211","0.5653415","0.596563","0.5045955","0.2194553","0.1407977","0.2766306","-0.0577443","0.0442785","0.0676736"
Morocco,"MAR","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-0.3830133","-0.3922568","-0.4704588","-0.4930176","-0.4462656","-0.3414874","-0.3125735","-0.3739875","-0.3452106","-0.3398933"
Mozambique,"MOZ","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","0.3944219","0.3320483","0.3904937","-0.2269665","-0.3360027","-0.5138951","-1.094005","-0.9286562","-0.8245641","-0.749242"
